date_time,sell_bid_amount,buy_bid_amount,total_contract_amount,system_price,hokkaido_area_price,tohoku_area_price,tokyo_area_price,chubu_area_price,hokuriku_area_price,kansai_area_price,chugoku_area_price,shikoku_area_price,kyushu_area_price,sell_block_bid_total_amount,total_sell_block_execution_amount,buy_block_bid_total_amount,total_buy_block_total_amount,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_high,cloud_cover_mid,wind_speed_10m,wind_direction_10m,wind_speed_100m,wind_direction_100m,weather_code
2022-05-18 06:00:00+00:00,21512575.0,17684400.0,15921725.0,18.37,17.575,17.575,17.575,17.575,17.575,17.575,17.575,17.575,7.705,6592150.0,3112575.0,3020825.0,2270525.0,21.581,57.67794,0.0,0.0,0.0,1017.9,100.0,0.0,100.0,7.0,12.758432,163.61038,14.168641,152.78398,3.0
2022-05-18 07:00:00+00:00,23711550.0,17112425.0,16608625.0,9.095,7.695,7.695,11.24,11.24,11.24,11.24,11.24,11.24,0.01,7533300.0,2815600.0,2328675.0,2104725.0,21.281,59.132755,0.0,0.0,0.0,1017.8,22.0,0.0,19.0,3.0,12.964998,178.40889,14.618837,170.07382,1.0
2022-05-18 08:00:00+00:00,25895800.0,18304200.0,17892650.0,6.975,0.025,0.025,12.865,12.865,12.865,12.865,12.865,12.865,0.01,8457175.0,2359600.0,2300725.0,2150375.0,20.380999,66.7031,0.0,0.0,0.0,1017.7,27.0,0.0,27.0,0.0,19.0392,195.35019,22.89611,196.44046,1.0
2022-05-18 09:00:00+00:00,28050125.0,18636550.0,18289075.0,4.65,0.01,0.01,4.65,4.65,4.65,4.65,4.65,4.65,0.01,8829200.0,1809550.0,2463150.0,2207800.0,19.031,79.38489,0.0,0.0,0.0,1018.2,70.0,0.0,70.0,0.0,18.775303,212.47118,27.459293,214.31514,2.0
2022-05-18 10:00:00+00:00,29335050.0,18619075.0,18260900.0,3.225,0.01,0.01,9.21,9.21,9.21,9.21,9.21,9.21,0.01,8634400.0,1418100.0,2710900.0,2469550.0,17.781,82.87129,0.0,0.0,0.0,1019.0,55.0,0.0,55.0,0.0,16.800856,224.9999,26.983196,224.9999,2.0
2022-05-18 11:00:00+00:00,29600350.0,18310625.0,18134825.0,0.015,0.01,0.01,3.3550000000000004,1.005,1.005,1.005,1.005,1.005,0.01,8669700.0,1427750.0,2378900.0,2267800.0,16.931,84.12017,0.0,0.0,0.0,1019.5,6.0,0.0,6.0,0.0,14.76439,224.9999,24.195107,223.19128,0.0
2022-05-18 12:00:00+00:00,29664850.0,17318025.0,17235225.0,0.01,0.01,0.01,4.65,0.01,0.01,0.01,0.01,0.01,0.01,8256275.0,1424275.0,2338350.0,2288000.0,16.980999,84.945656,0.0,0.0,0.0,1019.8,89.0,0.0,28.0,12.0,16.645864,201.57137,27.047956,206.90602,3.0
2022-05-18 13:00:00+00:00,28098775.0,17964600.0,17838700.0,1.005,0.01,0.01,4.65,2.33,2.33,2.33,2.33,2.33,0.01,7907600.0,1437100.0,2649775.0,2588675.0,17.031,86.611244,0.0,0.0,0.0,1020.0,31.0,0.0,30.0,2.0,16.516901,196.4601,26.544964,200.64706,1.0
2022-05-18 14:00:00+00:00,25739250.0,18987050.0,18169750.0,8.245000000000001,0.030000000000000002,0.030000000000000002,13.940000000000001,13.940000000000001,13.940000000000001,13.940000000000001,13.940000000000001,13.940000000000001,4.02,7081350.0,1814225.0,2915500.0,2261400.0,16.630999,87.69836,0.0,0.0,0.0,1019.9,8.0,0.0,0.0,8.0,15.034041,196.69933,23.806318,200.35332,0.0
2022-05-18 15:00:00+00:00,22924275.0,19193700.0,17941650.0,11.809999999999999,11.559999999999999,12.875,12.875,12.875,12.875,12.875,12.875,12.875,2.0,5587375.0,2320825.0,2623400.0,1834750.0,16.480999,87.96869,0.0,0.0,0.0,1019.7,0.0,0.0,0.0,0.0,14.799459,184.18483,22.734219,190.95403,0.0
2022-05-18 16:00:00+00:00,19783400.0,20207900.0,17595450.0,21.905,23.200000000000003,23.200000000000003,23.200000000000003,21.67,21.67,21.67,21.67,21.67,12.405,4351775.0,2937425.0,2394775.0,1557475.0,16.181,88.800186,0.0,0.0,0.0,1019.4,0.0,0.0,0.0,0.0,13.75558,186.00891,21.322214,191.68935,0.0
2022-05-18 17:00:00+00:00,18094275.0,20532025.0,16734675.0,25.605,26.439999999999998,26.439999999999998,26.439999999999998,24.15,24.15,24.15,24.15,24.15,24.02,4302500.0,3387650.0,2267425.0,1233500.0,15.831,89.34881,0.0,0.0,0.0,1018.9,0.0,0.0,0.0,0.0,12.57426,193.24052,19.829433,195.80258,0.0
2022-05-18 18:00:00+00:00,17515225.0,21109400.0,16483075.0,26.43,26.72,26.72,26.72,24.525,24.525,24.525,24.525,24.525,24.525,4204950.0,3470600.0,2299825.0,1019875.0,14.3810005,94.02232,0.0,0.0,0.0,1018.9,1.0,0.0,0.0,1.0,9.565437,250.20103,14.512064,226.00499,0.0
2022-05-18 19:00:00+00:00,17538300.0,20987350.0,16404600.0,26.4,26.48,26.48,26.48,24.525,24.525,24.525,24.525,24.525,24.525,4282575.0,3550625.0,2319575.0,1033275.0,13.481,96.475586,0.0,0.0,0.0,1019.0,0.0,0.0,0.0,0.0,9.3876505,274.39862,14.021525,240.80261,0.0
2022-05-18 20:00:00+00:00,17504650.0,20531700.0,16199775.0,26.36,26.4,26.4,26.4,24.87,24.87,24.87,24.87,24.87,24.87,4306925.0,3547475.0,2408075.0,1056525.0,12.8810005,95.82755,0.0,0.0,0.0,1019.5,0.0,0.0,0.0,0.0,9.339208,297.55273,13.004921,274.76355,0.0
2022-05-18 21:00:00+00:00,17576000.0,19800800.0,16001200.0,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,4366475.0,3483525.0,2544100.0,1217150.0,13.831,90.37193,0.0,0.0,0.0,1019.8,0.0,0.0,0.0,0.0,8.78872,325.0079,14.336861,321.1155,0.0
2022-05-18 22:00:00+00:00,17489850.0,19002775.0,15445575.0,23.939999999999998,23.939999999999998,23.939999999999998,23.939999999999998,23.939999999999998,23.939999999999998,23.939999999999998,23.939999999999998,23.939999999999998,23.939999999999998,4438625.0,3445600.0,2544025.0,1323525.0,15.531,87.88538,0.0,0.0,0.0,1019.9,0.0,0.0,0.0,0.0,6.830519,341.56494,10.931203,342.75845,0.0
2022-05-18 23:00:00+00:00,17979450.0,17691475.0,15238775.0,19.985,19.985,19.985,19.985,19.985,19.985,19.985,19.985,19.985,19.985,4288550.0,3364975.0,1947625.0,1144700.0,17.431,84.44799,0.0,0.0,0.0,1019.8,0.0,0.0,0.0,0.0,3.319036,310.60123,4.072935,315.0001,0.0
2022-05-19 00:00:00+00:00,17004550.0,16774925.0,14581375.0,19.47,19.595,19.595,19.595,19.595,19.595,19.595,19.595,19.595,12.72,4802900.0,3326275.0,2312600.0,1453225.0,19.681,70.793976,0.0,0.0,0.0,1019.8,0.0,0.0,2.0,0.0,3.319036,319.39877,4.8965297,323.97253,0.0
2022-05-19 01:00:00+00:00,18333575.0,17215000.0,14694000.0,19.51,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,12.05,5206450.0,3325125.0,3076375.0,2145075.0,21.431,63.7597,0.0,0.0,0.0,1019.3,0.0,0.0,0.0,0.0,5.771239,176.42374,4.73506,188.74608,0.0
2022-05-19 02:00:00+00:00,18706000.0,17445100.0,14761950.0,19.71,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,13.39,5404125.0,3288600.0,3232150.0,2152600.0,21.681,71.16688,0.0,0.0,0.0,1018.8,11.0,0.0,1.0,9.0,14.917212,171.67444,14.764389,178.60284,0.0
2022-05-19 03:00:00+00:00,18490275.0,17434150.0,14714450.0,19.595,19.57,19.57,19.57,19.57,19.57,19.57,19.57,19.57,17.16,5330750.0,3241550.0,3180725.0,2050425.0,22.181,62.701202,0.0,0.0,0.0,1018.0,42.0,0.0,36.0,8.0,17.64,180.0,20.275383,186.1154,1.0
2022-05-19 04:00:00+00:00,18347675.0,17711650.0,14823225.0,20.01,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.15,5283300.0,3174850.0,3234450.0,2105400.0,23.130999,62.311745,0.0,0.0,0.0,1017.3,100.0,0.0,100.0,8.0,23.110207,184.46707,27.288855,188.34381,3.0
2022-05-19 05:00:00+00:00,18984825.0,17888400.0,15104650.0,19.85,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,13.39,5491475.0,3075350.0,3225225.0,2094675.0,22.980999,56.350227,0.0,0.0,0.0,1016.7,100.0,0.0,100.0,8.0,29.655787,190.49142,36.23861,193.20793,3.0
2022-05-19 06:00:00+00:00,20925400.0,17614250.0,15765700.0,17.135,16.68,16.68,16.68,16.68,16.68,16.68,16.68,16.68,13.39,6534700.0,2983025.0,3000750.0,1998075.0,22.031,59.50437,0.0,0.0,0.0,1016.5,100.0,0.0,100.0,21.0,28.766228,188.63705,37.066017,191.20076,3.0
2022-05-19 07:00:00+00:00,23137450.0,17173625.0,16432925.0,3.6,4.265,2.33,4.65,4.65,4.65,4.65,4.65,4.65,4.65,7669225.0,2953700.0,2156175.0,1552775.0,21.581,60.37238,0.0,0.0,0.0,1015.8,99.0,0.0,99.0,5.0,27.419146,183.76396,36.615734,186.77556,3.0
2022-05-19 08:00:00+00:00,25755725.0,19198575.0,18383050.0,8.585,0.10500000000000001,0.01,12.365,12.365,12.365,12.365,12.365,12.365,10.95,8688925.0,3089325.0,2189400.0,1764400.0,20.931,65.11084,0.0,0.0,0.0,1015.7,100.0,0.0,100.0,1.0,25.570139,181.61351,37.648838,186.03758,3.0
2022-05-19 09:00:00+00:00,26900525.0,20688900.0,19404075.0,14.305,8.52,0.01,16.65,16.65,16.65,16.65,16.65,16.65,11.879999999999999,8975775.0,3160675.0,2484175.0,2015825.0,19.831,71.74303,0.0,0.0,0.0,1016.1,99.0,0.0,99.0,0.0,26.67889,183.094,39.609814,187.83543,3.0
2022-05-19 10:00:00+00:00,27558050.0,21337025.0,19905825.0,13.995000000000001,6.76,0.01,16.55,16.55,16.55,16.55,16.55,16.55,11.59,9077775.0,3142475.0,2632950.0,1949650.0,18.980999,77.114655,0.0,0.0,0.0,1016.4,100.0,0.0,100.0,0.0,26.28986,181.56932,38.948273,188.5045,3.0
2022-05-19 11:00:00+00:00,27746425.0,21292875.0,20013800.0,10.355,9.41,0.01,14.61,13.1,13.1,13.1,13.1,13.1,11.59,9141575.0,3147600.0,2396900.0,1767050.0,18.730999,79.597984,0.0,0.0,0.0,1016.8,100.0,0.0,100.0,0.0,27.757376,189.70659,41.835964,195.47139,3.0
2022-05-19 12:00:00+00:00,27115600.0,20216900.0,19424900.0,4.65,8.52,0.01,7.535,7.535,7.535,7.535,7.535,7.535,7.535,8827575.0,3060275.0,2212700.0,1679200.0,18.980999,73.94581,0.0,0.0,0.0,1016.6,100.0,0.0,100.0,0.0,30.216421,195.1953,44.97119,199.16026,3.0
2022-05-19 13:00:00+00:00,25922200.0,20778500.0,19431475.0,12.379999999999999,6.76,4.359999999999999,14.265,14.265,14.265,14.265,14.265,14.265,13.1,8144650.0,3062100.0,2441650.0,1664750.0,19.031,74.67512,0.0,0.0,0.0,1016.3,100.0,0.0,100.0,0.0,28.348713,197.74477,42.05225,201.0728,3.0
2022-05-19 14:00:00+00:00,24311975.0,20594125.0,18962675.0,13.09,6.585,4.359999999999999,14.094999999999999,14.094999999999999,14.094999999999999,14.094999999999999,14.094999999999999,14.094999999999999,12.17,7011775.0,3147750.0,2360525.0,1271300.0,18.831,77.34035,0.0,0.0,0.0,1016.3,100.0,0.0,100.0,2.0,25.501621,198.9466,38.90832,202.29367,3.0
2022-05-19 15:00:00+00:00,21278350.0,20463725.0,18110900.0,17.435000000000002,17.43,17.43,17.43,17.43,17.43,17.43,17.43,17.43,16.02,5097450.0,3098250.0,2402750.0,1011350.0,18.431,81.10657,0.0,0.0,0.0,1016.1,100.0,0.0,100.0,1.0,20.497883,210.61853,32.909985,210.21124,3.0
2022-05-19 16:00:00+00:00,18732100.0,20684675.0,17136300.0,24.08,25.075000000000003,25.075000000000003,25.075000000000003,23.08,23.08,23.08,23.08,23.08,23.08,4316875.0,3160175.0,2347925.0,707900.0,17.581,86.38632,0.0,0.0,0.0,1015.6,97.0,0.0,97.0,0.0,16.563911,222.35739,26.87491,219.0194,3.0
2022-05-19 17:00:00+00:00,17528050.0,20475375.0,16542375.0,24.9,26.35,26.35,26.35,23.475,23.475,23.475,23.475,23.475,23.475,4008425.0,3311225.0,2229250.0,597825.0,16.831,89.714294,0.0,0.0,0.0,1015.7,56.0,0.0,56.0,0.0,13.979872,235.49141,22.771244,230.77434,2.0
2022-05-19 18:00:00+00:00,16908850.0,20843000.0,16211075.0,26.35,26.375,26.375,26.375,23.97,23.97,23.97,23.97,23.97,23.97,3869475.0,3427025.0,1903575.0,604850.0,15.531,91.67257,0.0,0.0,0.0,1015.8,97.0,0.0,97.0,0.0,9.3669195,272.20255,14.113653,264.14407,3.0
2022-05-19 19:00:00+00:00,17094000.0,20524775.0,16178675.0,25.700000000000003,26.36,26.36,26.36,23.475,23.475,23.475,23.475,23.475,23.475,3929975.0,3461675.0,1935125.0,585375.0,14.6310005,92.215706,0.0,0.0,0.0,1015.6,100.0,0.0,100.0,0.0,7.5942082,301.4295,9.83268,293.7495,3.0
2022-05-19 20:00:00+00:00,16962800.0,19983800.0,16127575.0,24.36,26.35,26.35,26.35,20.97,20.97,20.97,20.97,20.97,20.97,4064850.0,3468300.0,2245975.0,731375.0,14.581,91.61354,0.0,0.0,0.0,1015.9,100.0,0.0,100.0,0.0,8.14587,315.0001,10.296251,306.46933,3.0
2022-05-19 21:00:00+00:00,17080200.0,19417625.0,15820850.0,23.34,23.43,23.43,23.43,23.009999999999998,23.009999999999998,23.009999999999998,23.009999999999998,23.009999999999998,23.009999999999998,4150850.0,3394050.0,2484050.0,942250.0,15.831,88.77154,0.0,0.0,0.0,1016.1,100.0,0.0,100.0,0.0,6.28713,336.3706,9.793059,323.97253,3.0
2022-05-19 22:00:00+00:00,17175300.0,18382875.0,15222450.0,21.915,22.189999999999998,22.189999999999998,22.189999999999998,22.189999999999998,22.189999999999998,22.189999999999998,22.189999999999998,22.189999999999998,22.189999999999998,4700950.0,3361325.0,2387000.0,983050.0,17.230999,82.27092,0.0,0.0,0.0,1016.6,100.0,0.0,100.0,0.0,6.297428,329.03632,9.085988,326.3099,3.0
2022-05-19 23:00:00+00:00,17346550.0,17411975.0,14919850.0,19.865000000000002,20.009999999999998,20.009999999999998,20.009999999999998,20.009999999999998,20.009999999999998,20.009999999999998,20.009999999999998,20.009999999999998,19.48,4551125.0,3280950.0,1803725.0,822225.0,18.730999,79.597984,0.0,0.0,0.0,1016.5,100.0,0.0,100.0,0.0,2.8116899,309.8055,3.6,306.86996,3.0
2022-05-20 00:00:00+00:00,15975250.0,16805375.0,14524650.0,19.424999999999997,17.585,19.810000000000002,19.810000000000002,19.810000000000002,19.810000000000002,19.810000000000002,19.810000000000002,19.810000000000002,13.39,3955300.0,3391375.0,2031325.0,1239225.0,20.831,66.58086,0.0,0.0,0.0,1016.7,100.0,0.0,100.0,0.0,4.8433046,311.98712,5.6233797,309.8055,3.0
2022-05-20 01:00:00+00:00,17214350.0,16893050.0,14548225.0,19.085,19.424999999999997,19.424999999999997,19.424999999999997,19.424999999999997,19.424999999999997,19.424999999999997,19.424999999999997,19.424999999999997,13.39,4103050.0,3382675.0,2529400.0,1696225.0,22.230999,60.133427,0.0,0.0,0.0,1016.6,100.0,0.0,100.0,2.0,1.484318,194.03627,1.5273507,224.9999,3.0
2022-05-20 02:00:00+00:00,17801075.0,17256700.0,14621125.0,19.509999999999998,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,14.055,4652475.0,3291800.0,2962500.0,1931800.0,22.880999,61.263447,0.0,0.0,0.0,1015.9,100.0,0.0,100.0,11.0,7.968939,161.56496,7.771331,166.60748,3.0
2022-05-20 03:00:00+00:00,17405825.0,17683625.0,14647775.0,20.36,20.27,20.27,20.27,20.27,20.27,20.27,20.27,20.27,20.27,4603200.0,3237750.0,3134825.0,2053325.0,22.581,66.94192,0.0,0.0,0.0,1015.3,100.0,0.0,100.0,52.0,13.138765,170.53775,14.471821,174.2895,3.0
2022-05-20 04:00:00+00:00,17593700.0,17478300.0,14800050.0,19.87,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,4675850.0,3318400.0,2999325.0,1980925.0,22.730999,67.83062,0.0,0.0,0.0,1014.7,100.0,0.0,100.0,74.0,13.684735,181.5074,15.546833,185.31445,3.0
2022-05-20 05:00:00+00:00,18080150.0,17172900.0,14955500.0,19.22,16.885,18.975,18.975,18.975,18.975,18.975,18.975,18.975,18.975,4979825.0,3232300.0,3027800.0,2023050.0,22.880999,70.04651,0.0,0.0,0.0,1014.2,100.0,0.0,100.0,25.0,18.751125,183.3018,22.42427,185.52745,3.0
2022-05-20 06:00:00+00:00,19894275.0,16984600.0,15402100.0,16.05,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,13.39,6028825.0,3048725.0,2900950.0,2123525.0,22.630999,69.556465,0.0,0.0,0.0,1014.2,100.0,0.0,100.0,85.0,25.233406,194.03627,31.608328,194.5111,3.0
2022-05-20 07:00:00+00:00,21507800.0,17341750.0,16139450.0,15.0,13.09,8.040000000000001,16.655,16.655,16.655,16.655,16.655,16.655,13.39,6540925.0,3016725.0,2809875.0,2369525.0,21.730999,80.76795,0.0,0.0,0.0,1014.0,100.0,0.0,100.0,35.0,23.675303,188.74608,31.012281,189.3529,3.0
2022-05-20 08:00:00+00:00,23208400.0,19039675.0,17885900.0,14.715,2.825,0.505,16.245,16.245,16.245,16.245,16.245,16.245,14.705,6810550.0,3120500.0,3111775.0,2653275.0,21.130999,85.38087,0.0,0.0,0.0,1013.9,100.0,0.0,100.0,15.0,20.957443,184.92702,28.66694,187.21417,3.0
2022-05-20 09:00:00+00:00,24262275.0,20274725.0,18941575.0,14.945,5.0,0.01,17.11,17.11,17.11,17.11,17.11,17.11,13.08,7082625.0,3177825.0,3458875.0,2831375.0,20.230999,89.123924,0.0,0.0,0.0,1014.5,100.0,0.0,100.0,45.0,17.414476,187.12492,26.6327,189.33493,3.0
2022-05-20 10:00:00+00:00,24867600.0,20633100.0,19208725.0,13.870000000000001,8.52,0.01,17.37,17.37,17.37,17.37,17.37,17.37,12.625,7124975.0,3133700.0,3462375.0,2800875.0,19.380999,91.90565,0.0,0.0,0.0,1014.9,100.0,0.0,100.0,45.0,8.647496,177.6141,17.106628,188.47105,3.0
2022-05-20 11:00:00+00:00,25097150.0,20857875.0,19395250.0,12.96,5.0,0.01,16.490000000000002,16.490000000000002,16.490000000000002,16.490000000000002,16.490000000000002,16.490000000000002,12.17,7058600.0,3072000.0,3527150.0,2740400.0,19.130999,92.76232,0.0,0.0,0.0,1014.8,100.0,0.0,100.0,32.0,11.440978,167.27565,18.733839,177.79745,3.0
2022-05-20 12:00:00+00:00,24656775.0,20334550.0,18988100.0,8.945,4.359999999999999,0.01,14.565000000000001,14.565000000000001,14.565000000000001,14.565000000000001,14.565000000000001,14.565000000000001,9.37,6588375.0,3078725.0,3767800.0,2852300.0,19.281,91.32325,0.0,0.0,0.0,1014.3,100.0,0.0,100.0,9.0,16.981165,184.86443,27.343414,189.0902,3.0
2022-05-20 13:00:00+00:00,23145850.0,20297300.0,19081150.0,13.17,8.52,0.01,16.66,16.66,16.66,16.66,16.66,16.66,12.625,5698100.0,3087625.0,3334975.0,2820725.0,19.181,91.31692,0.0,0.0,0.0,1014.4,100.0,0.0,100.0,24.0,17.026896,193.44862,26.901417,195.52417,3.0
2022-05-20 14:00:00+00:00,21822200.0,20186975.0,18547600.0,16.52,6.585,6.585,19.465,19.465,19.465,19.465,19.465,19.465,15.925,5059600.0,3111775.0,3029675.0,2662675.0,18.880999,92.45715,0.0,0.0,0.0,1014.2,100.0,0.0,100.0,28.0,16.418526,195.25517,25.842384,198.68744,3.0
2022-05-20 15:00:00+00:00,20076050.0,19841350.0,17871325.0,17.805,13.645,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,4170350.0,3100525.0,2826875.0,1939600.0,18.730999,93.03391,0.0,0.0,0.0,1013.8,100.0,0.0,100.0,62.0,15.893093,193.0919,25.171696,196.62083,3.0
2022-05-20 16:00:00+00:00,18523425.0,20399725.0,17354275.0,22.08,24.86,24.86,24.86,20.185000000000002,20.185000000000002,20.185000000000002,20.185000000000002,20.185000000000002,20.185000000000002,3844375.0,3257450.0,2848950.0,1370125.0,18.831,92.16325,0.0,0.0,0.0,1013.4,100.0,0.0,100.0,98.0,18.430452,192.40741,28.1169,193.32454,3.0
2022-05-20 17:00:00+00:00,17577200.0,20156225.0,16604175.0,24.634999999999998,26.15,26.15,26.15,20.685,20.685,20.685,20.685,20.685,20.685,3826825.0,3480475.0,2701825.0,1176925.0,18.931,90.7264,0.0,0.0,0.0,1013.3,100.0,0.0,100.0,100.0,17.76081,197.70052,27.103,196.9909,3.0
2022-05-20 18:00:00+00:00,16991575.0,20081550.0,16380975.0,25.96,26.395,26.395,26.395,22.83,22.83,22.83,22.83,22.83,22.83,3929425.0,3605825.0,2665600.0,1222850.0,18.681,91.57418,0.0,0.0,0.0,1013.1,100.0,3.0,100.0,98.0,13.441071,200.37651,21.518847,197.52565,3.0
2022-05-20 19:00:00+00:00,16900675.0,19769925.0,16407350.0,25.14,26.145000000000003,26.145000000000003,26.145000000000003,23.97,23.97,23.97,23.97,23.97,23.97,4009800.0,3688100.0,2518775.0,1221650.0,18.380999,93.01588,0.0,0.0,0.0,1013.2,100.0,14.0,100.0,100.0,12.413477,209.53868,18.837322,206.0753,3.0
2022-05-20 20:00:00+00:00,17189850.0,19323900.0,16022425.0,23.43,25.695,25.695,25.695,20.685,20.685,20.685,20.685,20.685,20.685,4523875.0,3666675.0,2342300.0,934925.0,18.081,93.59147,0.0,0.0,0.0,1013.5,100.0,27.0,100.0,100.0,11.709688,224.9999,15.7908325,226.8476,3.0
2022-05-20 21:00:00+00:00,17247600.0,18846225.0,15891275.0,22.08,23.615000000000002,23.615000000000002,23.615000000000002,20.36,20.36,20.36,20.36,20.36,20.36,4526275.0,3606675.0,2729000.0,1335325.0,17.880999,90.36684,0.2,0.2,0.0,1013.5,100.0,43.0,100.0,99.0,12.57426,246.3706,14.345898,252.47433,51.0
2022-05-20 22:00:00+00:00,16969000.0,18284925.0,15350725.0,21.765,21.855,21.855,21.855,21.765,21.765,21.765,21.765,21.765,21.765,4500625.0,3572200.0,2934500.0,1526450.0,18.130999,90.3844,0.5,0.5,0.0,1013.9,100.0,100.0,100.0,100.0,10.182337,278.13,11.792404,282.33908,53.0
2022-05-20 23:00:00+00:00,16824775.0,17054850.0,15033750.0,17.875,18.880000000000003,18.880000000000003,18.880000000000003,18.880000000000003,18.880000000000003,18.880000000000003,18.880000000000003,18.880000000000003,17.365000000000002,4350750.0,3491775.0,2263900.0,1261100.0,17.331,88.04252,0.5,0.5,0.0,1014.2,100.0,100.0,100.0,100.0,18.861387,283.24054,21.129883,283.7995,53.0
2022-05-21 00:00:00+00:00,16010975.0,16204750.0,14429050.0,18.93,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,10.72,4184075.0,3354700.0,2131300.0,1752450.0,18.380999,86.74015,0.2,0.2,0.0,1013.4,100.0,5.0,100.0,100.0,16.58346,207.12122,20.140705,208.85556,51.0
2022-05-21 01:00:00+00:00,17980650.0,16854675.0,14791100.0,18.665,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,10.36,4655400.0,3338275.0,3075375.0,2460425.0,18.531,84.83904,1.0,1.0,0.0,1013.4,100.0,43.0,100.0,72.0,17.414476,187.12492,20.008356,188.2758,55.0
2022-05-21 02:00:00+00:00,18496525.0,17126000.0,14717650.0,18.715,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,11.385000000000002,5159500.0,3275450.0,3269375.0,2374750.0,18.931,82.21696,0.3,0.3,0.0,1013.1,100.0,4.0,100.0,88.0,15.629971,218.45374,18.391737,220.23628,51.0
2022-05-21 03:00:00+00:00,18231625.0,17186150.0,14606225.0,19.075,19.31,19.31,19.31,19.31,19.31,19.31,19.31,19.31,12.05,5267500.0,3235725.0,3235525.0,2210575.0,19.681,79.73012,0.1,0.1,0.0,1012.2,100.0,0.0,100.0,3.0,10.739833,193.57045,11.620809,196.18927,51.0
2022-05-21 04:00:00+00:00,18273450.0,17229075.0,14563750.0,19.27,19.695,19.695,19.695,19.695,19.695,19.695,19.695,19.695,12.05,5385725.0,3198175.0,3262950.0,2238000.0,19.831,78.740166,0.0,0.0,0.0,1011.7,100.0,11.0,100.0,58.0,12.9249525,167.125,13.849476,171.02745,3.0
2022-05-21 05:00:00+00:00,18992200.0,17016725.0,14673625.0,18.880000000000003,18.795,19.1,19.1,19.1,19.1,19.1,19.1,19.1,12.05,5941650.0,3166250.0,3271975.0,2333225.0,19.081,81.973335,0.1,0.1,0.0,1011.3,100.0,10.0,100.0,90.0,19.881649,148.32457,22.104116,149.67648,51.0
2022-05-21 06:00:00+00:00,20332300.0,16364925.0,14893750.0,16.58,17.47,17.47,17.47,17.47,17.47,17.47,17.47,17.47,8.004999999999999,6881400.0,3228200.0,3159850.0,2425550.0,17.681,81.79699,0.4,0.4,0.0,1010.4,100.0,7.0,100.0,67.0,17.22742,116.02953,21.611996,119.98155,51.0
2022-05-21 07:00:00+00:00,21507975.0,16336050.0,15413200.0,12.685,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,6.04,7572950.0,3410075.0,2813750.0,2197350.0,18.281,81.61014,0.2,0.2,0.0,1010.2,100.0,11.0,100.0,98.0,12.984975,133.87679,20.466246,140.71062,51.0
2022-05-21 08:00:00+00:00,22189175.0,16954175.0,16003000.0,11.379999999999999,14.145,14.145,14.145,14.145,14.145,14.145,14.145,14.145,6.04,7823050.0,3477950.0,3035225.0,2463325.0,18.531,80.34153,0.2,0.2,0.0,1009.8,100.0,2.0,100.0,84.0,14.007655,154.09355,16.746773,154.5367,51.0
2022-05-21 09:00:00+00:00,21750475.0,17203625.0,15762025.0,13.93,16.0,16.0,16.59,16.509999999999998,16.509999999999998,16.509999999999998,16.509999999999998,16.509999999999998,6.04,8098000.0,3517200.0,3101775.0,2491325.0,18.230999,83.72709,0.1,0.1,0.0,1009.6,100.0,10.0,100.0,100.0,10.041354,165.4655,12.413476,163.14153,51.0
2022-05-21 10:00:00+00:00,22156025.0,17447425.0,16062575.0,12.594999999999999,12.6,12.6,17.685000000000002,17.29,17.29,17.29,17.29,17.29,6.04,8041850.0,3512625.0,3107450.0,2490300.0,17.630999,89.48789,0.0,0.0,0.0,1009.7,100.0,15.0,100.0,100.0,7.172949,162.47433,9.693296,158.19853,3.0
2022-05-21 11:00:00+00:00,22510175.0,17563850.0,16284950.0,11.59,9.92,9.92,18.115,16.16,16.16,16.16,16.16,16.16,6.04,7940400.0,3490100.0,3041100.0,2417800.0,17.380999,87.483665,0.1,0.1,0.0,1009.5,100.0,20.0,100.0,100.0,5.154415,114.775116,7.9036193,120.0685,51.0
2022-05-21 12:00:00+00:00,22622850.0,17257575.0,16159075.0,11.17,10.4,10.4,18.34,15.059999999999999,15.059999999999999,15.059999999999999,15.059999999999999,15.059999999999999,6.04,7999575.0,3412775.0,2905200.0,2354650.0,17.880999,84.226524,0.1,0.1,0.0,1009.0,100.0,27.0,100.0,100.0,6.763786,154.7989,11.298495,149.34941,51.0
